GlobalEventID,is_supply_chain_relevant,impact_domain_draft,country,summary_kr,error_msg,affected_material,tone_score,event_type
1062940790,True,생산,Canada,캐나다 실버 코발트가 TTL 시설에서 고품질 광물 처리 및 중력 플랜트의 가동을 완료했습니다. 이 시설은 인근 광산에서 고품질 광물화된 물질과 폐기물을 처리하여 은 도레 바를 생산할 준비가 되었습니다. 이는 완전 통합 채굴 운영으로 나아가는 중요한 단계입니다.,,"[""silver"", ""cobalt""]",0.5,commissioning
1145886543,True,지정학,Nigeria,"중국과 아프리카 간의 안정적인 관계가 광산 투자로 인해 방해받고 있으며, 중국 기업들이 나이지리아의 무장 단체에 자금을 지원하고 있다는 주장이 제기되고 있다. 이로 인해 중국 시민들에 대한 공격이 증가하고 있으며, 나이지리아 정부는 불법 채굴 활동에 대해 단속을 강화하고 있다. 또한, 나미비아는 중국 기업의 광산 허가를 취소하고 원자재 수출을 금지하는 조치를 취하고 있다.",,"[""cobalt"", ""lithium"", ""copper"", ""granite"", ""marble""]",-0.5,illegal mining activities
1046749938,False,기타,França,"이 기사는 프랑스에서의 무슬림 여성의 권리 제한과 관련된 정치적 논란을 다루고 있으며, 공급망 리스크와는 관련이 없습니다.",,"[""burquíni""]",-0.5,prohibition
1247422250,True,정책,Gabon,"가봉 정부가 2029년부터 정제되지 않은 망간 수출 금지 계획을 발표하면서 Eramet의 주가가 급락했다. 이 조치는 Eramet의 대규모 수출 지향적 생산에 큰 영향을 미칠 것으로 보인다. 망간은 철강 생산과 전기차 배터리에 사용되며, 글로벌 수요가 증가하고 있다. Eramet은 가봉에 본사를 둔 망간 채굴 회사 Comilog의 주요 주주이다.",,"[""manganese""]",-0.5,export ban
1128830808,False,기타,기타/무관,"이 기사는 제2차 콩고 전쟁과 관련된 역사적 맥락과 언론의 보도 부족에 대해 다루고 있으며, 공급망 리스크와는 관련이 없습니다.",,"[""rubber"", ""minerals""]",-0.5,conflict
1137538315,True,정책,Zimbabwe,짐바브웨 정부는 원자재 수출을 금지하고 현지 가공 시설에 대한 투자를 장려하기 위해 정책 및 입법 개혁을 추진하고 있다. 이로 인해 리튬 및 배터리 광물의 공급망에 긍정적인 영향을 미칠 것으로 예상된다.,,"[""lithium"", ""battery minerals""]",0.8,export increase
1030536191,True,정책,Russia,"유럽연합 외무장관들이 러시아를 스위프트 결제 네트워크에서 배제하는 방안을 논의하고 있으며, 이는 우크라이나 침공에 대한 추가 제재의 일환으로 고려되고 있다. 스위프트에서 러시아를 배제할 경우, 러시아의 은행 네트워크와 자금 접근에 큰 타격을 줄 것이며, 이는 다른 국가와 기업에도 영향을 미칠 수 있다. 특히, 러시아의 에너지 및 농산물 거래에 심각한 영향을 미칠 것으로 예상된다.",,"[""oil"", ""natural gas""]",-0.5,sanction discussion
1108025091,True,정책,Namibia,"나미비아 정부는 가공되지 않은 리튬 및 기타 필수 광물의 수출을 금지하여 자원을 통제하고 있으며, 이는 재생 에너지 기술에 사용되는 금속에 대한 수요 증가에 대응하기 위한 조치이다.",,"[""lithium"", ""cobalt"", ""manganese"", ""graphite"", ""rare earth minerals""]",0.5,export ban
987160915,False,기타,South Africa,"이 기사는 COVID-19와 관련된 여러 사건을 다루고 있으며, 공급망 리스크와 직접적인 관련이 없습니다.",,"[""Covid-19 AstraZeneca vaccine"", ""CoviShield""]",-0.5,Supply Chain Disruption
1113725993,True,정책,China,"중국이 미국과 유럽에 대한 갈륨 및 저마늄 금속의 수출 제한을 발표하여 반도체 및 전기차 산업에 필수적인 공급망에 영향을 미치고 있다. 이 조치는 기술 전쟁의 일환으로, 중국의 국가 안보를 보호하기 위한 조치로 해석된다. 이로 인해 글로벌 칩 시장과 물류에 큰 변화가 발생하고 있으며, 가격 변동성이 심화되고 있다. 또한, 미국의 반도체 기업들이 타격을 받고 있으며, 일본, 한국, 러시아의 경쟁업체들도 경계하고 있다.",,"[""galio"", ""germanio""]",-0.5,restricción de exportación
1249332073,True,생산,India,"인도는 세계에서 다섯 번째로 큰 희토류 원소(REE) 매장량을 보유하고 있지만, 중국의 수출 압박이 강화됨에 따라 채굴이 지연되고 있다. 인도의 희토류 생산은 기술 부족으로 인해 상업화가 이루어지지 않고 있으며, 이로 인해 수입에 의존하고 있다. 중국의 수출 금지 조치가 인도의 희토류 공급망에 미치는 영향이 우려되고 있다. 인도 정부는 정책 조정과 광물 경매를 통해 대응하고 있지만, 시장의 긴급한 요구에 비해 느린 반응을 보이고 있다.",,"[""rare earth elements"", ""monazite"", ""neodymium"", ""praseodymium"", ""dysprosium"", ""terbium"", ""gadolinium"", ""lutetium"", ""samarium"", ""scandium"", ""yttrium""]",-0.5,export ban
1048160146,True,정책,India,"인도에서 U T Khader 의원이 철광석 펠렛에 대한 수출세 철회를 촉구하며, 이는 KIOCL의 펠렛 생산에 부정적인 영향을 미칠 것이라고 경고했다. 그는 수출세가 공기업을 매각하려는 음모라고 주장하며, 이를 철회하지 않을 경우 대규모 시위를 예고했다.",,"[""iron ore pellets""]",-0.5,policy change
965960047,False,기타,India,"이 기사는 철강 산업의 가격 인상과 대체 재료 사용에 대한 정부의 경고를 다루고 있지만, 핵심광물 공급망과 직접적인 관련이 없습니다.",,"[""steel"", ""synthetic fibre"", ""composite fibre""]",-0.5,price increase warning
1167397633,False,기타,India,"이 기사는 주식 시장의 동향과 관련된 내용으로, 공급망 리스크와는 관련이 없습니다.",,[],0.2,Market Consolidation
1235940600,False,기타,Thailand,"이 기사는 비트코인 채굴기 제조업체들이 미국의 관세 부과에 대응하기 위해 기계 배송을 서두르고 있다는 내용을 다루고 있으며, 공급망 리스크와는 직접적인 관련이 없습니다.",,"[""aluminum""]",-0.5,tariff imposition
1099834085,True,지정학,Zimbabwe,"중국 기업들이 아프리카에서의 건설 계약을 부패한 방법으로 따내고 있으며, 이로 인해 현지 제조업체들이 피해를 보고 있다. 특히, 코발트 생산이 이루어지는 민주공화국 콩고에서 중국 기업들이 주요 광산에 대한 지분을 확보하고 있으며, 이는 전기차 생산에 필수적인 자원 공급망에 영향을 미칠 수 있다. 또한, 중국 기업들이 환경 파괴와 노동권 침해를 일으키고 있어, 아프리카 국가들에서의 자원 착취가 심각한 문제로 대두되고 있다. 이로 인해 지역 사회와 환경에 대한 부정적인 영향이 우려된다. 또한, 중국 기업들이 아프리카에서의 자원 개발을 통해 정치적, 경제적 영향력을 확대하고 있다. 이 모든 요소들이 공급망 리스크를 증가시키고 있다.",,"[""Cobalt"", ""Gold"", ""Coal"", ""Chrome"", ""Diamonds"", ""Lithium"", ""Tin"", ""Tantalum"", ""Fluorspar"", ""Rosewood""]",-0.7,Corruption and Exploitation
1247937657,True,정책,United States,"미국은 희토류 금속의 채굴을 금지하며 중국에 의존하게 되었다. 이는 환경 규제와 정치적 압력으로 인해 발생한 문제로, 미국 내에서의 채굴이 사실상 불가능해졌다. 이로 인해 희토류 자원의 공급망이 위협받고 있다.",,"[""rare earth metals"", ""neodymium"", ""dysprosium"", ""terbium"", ""copper"", ""nickel"", ""cobalt""]",-0.8,policy change
1215417649,True,정책,Canada,"중국이 미국에 대한 안티모니 수출을 금지함에 따라, 스피어민트 리소스는 조지 레이크 남부 안티모니 프로젝트의 면적을 두 배 이상 늘렸습니다. 이 프로젝트는 안티모니의 공급망 위기를 해결하기 위한 전략적 조치로, 향후 안티모니의 수요가 증가할 것으로 예상됩니다. 이로 인해 공급망의 안정성을 확보하기 위한 필요성이 강조되고 있습니다.",,"[""antimony""]",0.5,strategic acquisition
1220688098,True,정책,EU,"유럽연합(EU)은 러시아의 1차 알루미늄 수입 금지를 제안할 계획이며, 이는 우크라이나 침공에 대한 16번째 제재 패키지의 일환이다. 이로 인해 알루미늄 공급망에 정책적 리스크가 발생할 것으로 예상된다.",,"[""aluminium""]",-0.5,trade ban
1159296229,False,기타,Philippines,"이 기사는 필리핀과 중국 간의 경제 제재와 무역 관계에 대한 내용을 다루고 있으며, 공급망 리스크와는 관련이 없습니다.",,"[""bananas""]",-0.5,economic sanctions
1037064123,True,생산,United States,"바이든 대통령은 미국이 전략 비축유에서 하루 100만 배럴의 원유를 6개월 동안 방출할 것이라고 발표했다. 이는 러시아산 원유 수출 금지에 따른 대책으로, 전 세계 수요의 약 이틀 분량에 해당한다. 또한, 바이든은 전기차 및 배터리 생산에 필요한 광물의 생산과 가공을 지원하기 위해 방위 생산법을 발동할 것이라고 밝혔다. 이로 인해 배터리 공급망에 긍정적인 영향을 미칠 것으로 예상된다.",,"[""lithium"", ""nickel"", ""cobalt"", ""graphite"", ""manganese""]",0.2,government policy announcement
1130441825,True,정책,Zimbabwe,"짐바브웨 정부가 원자재 수출을 통제하기 위해 2022년 12월에 제정한 '기본 광물 수출 통제법'이 원자재 수출에 영향을 미치고 있으며, 이는 중국 기업들에게 면제를 제공하고 있어 공급망에 영향을 미치고 있다. 이로 인해 아티산 광부들이 피해를 보고 있으며, 정부는 광물 밀수로 인해 약 20억 달러의 손실을 입었다. 이러한 정책 변화는 짐바브웨의 리튬 공급망에 중대한 영향을 미치고 있다.",,"[""lithium""]",-0.3,export ban
906081882,True,생산,Vietnam,"베트남의 Lee & Man 제지 제조업체는 중국 직원들이 귀국 중에 격리 조치로 인해 생산에 차질을 빚고 있으며, 현지 직원들이 대체 근무를 통해 생산을 유지하고 있다. 그러나 중국 직원들의 귀국이 지연될 경우 장기적인 생산 차질이 우려된다.",,"[""nickel"", ""packaging paper""]",0.2,travel restrictions
922211803,True,시장,미국,"알루미늄 가격이 중국의 수요 회복이 느리다는 전망 속에서 LME와 SHFE 가격이 크게 차이나고 있으며, 이는 시장에 부정적인 영향을 미치고 있다. 알코아는 시장 상황 악화로 인해 Intalco 제련소의 생산 능력을 축소할 예정이다. 또한, 미국 국제무역위원회는 18개국에서 수입되는 일반 합금 알루미늄 시트에 대한 반덤핑 및 보조금 조사 연장을 결정했다. 이러한 요소들은 알루미늄 시장에 부정적인 영향을 미치고 있으며, 공급 과잉과 수요 감소가 가격에 압박을 가하고 있다.",,"[""aluminum"", ""alumina""]",-0.2,market decline
981240008,True,시장,Australia,"중국의 호주 철광석 수요는 무역 긴장에도 불구하고 높은 수준을 유지하고 있으며, 가격이 10년 만에 최고치를 기록하고 있다. 그러나 중국의 배출가스 감소 강조는 생산을 제한하고 철광석 수출에 영향을 미칠 것으로 보인다. 호주 철광석 수출은 중국의 수요 덕분에 계속해서 증가할 것으로 예상된다.",,"[""iron ore""]",0.5,trade tension
1014491645,False,기타,미국,"이 기사는 항공사들이 팬데믹으로 인해 저장된 비행기를 다시 서비스하기 위해 노력하고 있지만, 직원 부족과 같은 문제로 인해 많은 비행기가 여전히 저장 상태에 있다는 내용을 다루고 있습니다. 그러나 이 내용은 핵심광물 공급망과는 관련이 없습니다.",,"[""aircraft"", ""planes""]",0.1,storage
922406975,True,생산,Indonesia,"인도네시아 파푸아의 그라스베르크 광산에서 COVID-19 감염자가 발생하여 근로자들이 건강 문제로 작업 중단을 원할 경우 급여를 받지 못하고 해고 위험에 처해 있는 상황이다. 회사는 건강 프로토콜을 강화했지만, 근로자들은 여전히 불안감을 느끼고 있으며, 일부는 작업 중단을 요구하고 있다. 이로 인해 생산 차질이 우려된다.",,"[""copper"", ""gold""]",-0.5,health crisis
1254254626,True,정책,China,"미국과 중국이 무역 협상에서 전략 광물과 관련된 수출 통제를 논의하고 있으며, 이는 배터리 공급망에 중요한 영향을 미칠 수 있다. 미국의 고위 관리들이 중국과의 무역 관계를 개선하기 위한 노력을 기울이고 있으며, 이 과정에서 정책적 변화가 예상된다.",,"[""strategic minerals"", ""Nvidia AI chip"", ""chemical products""]",0.5,trade negotiations
1240708903,True,시장,Australia,"중국과 미국 간의 무역 갈등이 ABx의 고급 희토류 광산 개발에 긍정적인 기회를 제공할 수 있다는 내용의 기사입니다. 특히, 이 광산은 군사 기술 및 해상 풍력 터빈 생산에 필수적인 디스프로슘과 테르븀의 높은 농도를 보유하고 있습니다.",,"[""dysprosium"", ""terbium""]",0.5,trade dispute
960399701,True,정책,Australia,"중국의 호주 석탄 수입 금지가 전력 부족을 초래하고 있으며, 이로 인해 공급망과 필수 서비스에 차질이 발생할 수 있다. 호주 석탄 수출에 대한 제한이 가격 상승을 초래하고 있으며, 이는 중국의 전력 공급에 심각한 영향을 미치고 있다. 이로 인해 중국 내에서 전력 부족이 심화되고 있으며, 여러 지역에서 상업 및 통신의 중단이 예상된다. 또한, 호주와 중국 간의 무역 전쟁이 계속됨에 따라 다른 호주 산업도 영향을 받을 수 있다.",,"[""thermal coal"", ""coking coal""]",-0.5,trade ban
1124702834,True,정책,Indonesia,"인도네시아의 니켈 생산자들이 환경 영향을 공개적으로 알리지 않으며, 유럽연합의 배터리 제조업체들이 2024년부터 배터리의 탄소 발자국을 공개해야 하는 정책이 시행될 예정이다. 이는 인도네시아의 남은 열대우림에 부정적인 영향을 미칠 수 있다.",,"[""nickel""]",-0.5,environmental impact
1176841265,False,기타,DRC,"이 기사는 DRC에서 발생한 쿠데타 시도에 대한 내용으로, 공급망 리스크와는 관련이 없습니다.",,"[""cobalt"", ""coltan""]",-0.5,coup attempt
1138215374,True,정책,Indonesia,"한국과 인도네시아가 전기차 배터리의 핵심 원자재인 니켈의 수출 정책을 강화하고 있으며, 인도네시아 정부는 원자재 가공을 통한 부가가치를 창출하는 한국 기업들에게 기회를 제공하고 있다. 또한, 인도네시아의 수도 이전 계획과 관련하여 인프라 프로젝트에 대한 협력이 기대되고 있다. 그러나 변동성이 큰 루피아와 원자재 비용 상승이 한국 기업들에게 리스크로 작용할 수 있다.",,"[""nickel""]",0.2,economic cooperation
953577363,False,기타,US,"이 기사는 허리케인 제타로 인한 전력 중단과 피해에 대한 내용으로, 공급망 리스크와는 관련이 없습니다.",,"[""power"", ""trees""]",-0.5,natural disaster
1021778388,False,기타,Mexico,"이 기사는 멕시코시티의 물 부족 문제에 대한 내용으로, 공급망 리스크와는 관련이 없습니다.",,"[""water""]",-0.5,water crisis
1177551417,False,기타,United States,"이 기사는 조상 묘지 보호와 관련된 내용으로, 공급망 리스크와는 무관합니다.",,"[""graves"", ""skeletal remains"", ""cultural artifacts""]",-0.8,desecration
1027722560,False,기타,Vietnam,"이 기사는 베트남의 민족 및 종교 그룹에 대한 정책과 인권 상황을 다루고 있으며, 공급망 리스크와는 관련이 없습니다.",,[],0.0,Policy Update
1271336559,False,기타,Canada,"이 기사는 미국과 캐나다 간의 Keystone XL 파이프라인 부활에 대한 논의와 무역 전쟁에 대한 내용으로, 공급망 리스크와 직접적인 관련이 없습니다.",,"[""crude oil""]",0.1,political negotiation
1267899468,True,정책,China,"중국이 희토류 수출 통제를 강화하며 방산 및 반도체 사용자에 대한 제한을 명확히 하였다. 이는 전 세계적으로 큰 공급 부족을 초래할 수 있는 조치로, 중국의 희토류 생산량이 전 세계의 60%를 차지하고 있어 배터리 및 전자기기 제조에 중대한 영향을 미칠 것으로 예상된다.",,"[""rare earths""]",-0.5,export control
967290322,True,정책,Australia,"호주와 중국 간의 무역 긴장이 계속 악화되고 있으며, 중국은 호주산 수출품에 대한 비공식적인 금지 및 관세를 부과하고 있다. 이러한 조치는 호주 정부의 코로나19 기원 조사 요청에 대한 보복으로 보인다. 호주는 중국에 대한 수출에서 큰 비중을 차지하고 있으며, 이러한 정책적 조치는 공급망에 심각한 영향을 미칠 수 있다.",,"[""barley"", ""beef"", ""seafood"", ""timber"", ""cotton"", ""copper"", ""wine"", ""coal""]",-0.8,trade tensions
1009145804,False,기타,미국,"이 기사는 미국의 역사적 광물 채굴과 관련된 이야기로, 공급망 리스크와는 관련이 없습니다.",,"[""diamonds"", ""rubies"", ""emeralds"", ""sapphires"", ""garnets""]",0.5,mineral rush
1020979707,False,기타,Australia,"이 기사는 호주와 중국 간의 외교적 긴장과 관련된 내용으로, 포트 오브 다윈의 중국 기업에 대한 99년 임대 계약에 대한 논의가 포함되어 있지만, 핵심광물 공급망과는 관련이 없습니다.",,"[""Port of Darwin""]",-0.5,Lease Agreement
1100012225,True,생산,United States,"포드가 미시간주 칼훈 카운티에 대규모 배터리 공장 건설을 준비하고 있으며, 이 공장은 리튬 철 인산염 배터리를 생산할 예정이다. 이 프로젝트는 35억 달러 규모로, 2,500명의 미국 근로자를 고용할 계획이다. 포드는 2026년부터 생산을 시작할 예정이다.",,"[""lithium iron phosphate""]",0.2,construction announcement
1236126002,False,기타,Latinoamérica,"이 기사는 미국의 새로운 관세가 라틴 아메리카 국가들에 미치는 영향에 대해 다루고 있으며, 배터리 공급망과는 관련이 없습니다.",,"[""café"", ""arándanos"", ""vino"", ""salmón"", ""camarón""]",-0.5,imposición de aranceles
1216061552,True,정책,United States,"미시간 주의 Copperwood Mine 구리 채굴 프로젝트에 대한 주 정부의 자금 지원이 상원 승인 대기 중이다. 이 프로젝트는 환경에 대한 우려가 있지만, 지역 경제에 일자리를 창출할 것으로 기대된다. 그러나 환경 단체들은 이 프로젝트가 오염을 초래할 수 있다고 경고하고 있다. 이 프로젝트는 주립 공원과 인접해 있어 생태계에 미치는 영향에 대한 우려가 제기되고 있다. 주 정부의 자금 지원이 승인되면 프로젝트가 진행될 예정이다.",,"[""copper"", ""waste material""]",-0.5,funding approval
1231771904,True,정책,Canada,"캐나다와 미국 간의 무역 전쟁이 양국 시민들에게 비용 증가를 초래할 것이라는 메시지를 전달하기 위해 캐나다 대표단이 미국 지방 지도자들과 회의를 가졌습니다. 이 회의에서 캐나다는 미국에 대한 25%의 철강 및 알루미늄 관세를 부과했으며, 이에 대한 반응으로 캐나다 정부는 300억 달러 규모의 미국 제품에 대한 관세를 부과했습니다. 이러한 정책 변화는 건설 비용 증가와 같은 공급망에 직접적인 영향을 미칠 것으로 예상됩니다.",,"[""potash"", ""lumber"", ""steel"", ""aluminum""]",-0.5,trade war
1088047081,False,기타,Canada,"이 기사는 광물 공급망 리스크와 관련이 없으며, 주로 개인의 이야기와 책 출간에 관한 내용입니다.",,"[""chromite""]",0.2,publication
1271184526,False,기타,Bolivia,"이 기사는 중국의 영향력과 볼리비아의 정치적 변화에 대해 다루고 있으며, 공급망 리스크와는 관련이 없습니다.",,"[""gold""]",0.5,political change
1263529742,True,지정학,Russia,"러시아의 에너지 인프라가 우크라이나의 드론 공격으로 인해 피해를 입고 있으며, 이에 따라 러시아의 석유 생산이 감소할 수 있다는 경고가 전해졌다. 이는 배터리 제조에 필요한 핵심 광물 공급망에 영향을 미칠 수 있는 지정학적 리스크로 평가된다.",,"[""crude oil"", ""critical minerals"", ""silver iodide""]",0.1,government oversight hearing
1243597617,False,기타,Argentina,"이 기사는 아르헨티나의 광업 비즈니스 변화와 관련된 내용으로, 공급망 리스크와는 관련이 없습니다.",,"[""minerals""]",0.3,business expansion
1176503222,True,지정학,Democratic Republic of Congo,"DRC의 루바야 마을이 M23 반군의 통제 하에 들어가면서, 이 지역의 콜탄 광산에서의 채굴이 24시간 진행되고 있으며, 이는 반군의 전쟁 자금을 지원할 우려를 낳고 있다. 정부는 반군의 점령 이후 원자재가 매일 르완다로 밀반출되고 있다고 주장하고 있다. 이 상황은 공급망에 심각한 위협을 가하고 있다.",,"[""coltan"", ""cassiterite"", ""manganese""]",-0.5,Conflict over mineral exploitation
1108023393,True,정책,Namibia,"나미비아 정부는 가공되지 않은 리튬 및 기타 필수 광물의 수출을 금지하여 자원을 통제하고 있으며, 이는 재생 에너지 기술에 사용되는 금속에 대한 수요 증가에 대응하기 위한 조치이다.",,"[""lithium"", ""cobalt"", ""manganese"", ""graphite"", ""rare earth minerals"", ""dysprosium"", ""terbium""]",0.5,export ban
1229045023,True,지정학,Democratic Republic of the Congo,"민주공화국 콩고(DRC)에서 M23 반군의 공격이 계속되면서 지역의 불안정성이 심화되고 있으며, 이로 인해 광물 자원이 풍부한 지역의 통제권이 위협받고 있습니다. M23의 진격으로 인해 인구 이동이 발생하고 있으며, 이 지역의 인도적 상황이 악화되고 있습니다. UN은 M23의 공격으로 인해 수천 명의 민간인이 사망했다고 보고하고 있으며, 이로 인해 지역의 공급망에 심각한 리스크가 발생하고 있습니다.",,"[""cobalt"", ""lithium"", ""tin"", ""gold""]",-0.8,conflict escalation
1248483490,False,기타,Chile,"이 기사는 칠레의 원주율 어부들이 연어 산업이 그들의 삶의 방식을 위협하고 있다고 주장하는 내용으로, 공급망 리스크와 직접적인 관련이 없습니다.",,"[""salmon"", ""chemicals"", ""antimicrobials""]",-0.5,environmental impact
1176242545,False,기타,Ukraine,"이 기사는 우크라이나 전쟁과 관련된 군사 작전 및 인권 침해에 대한 내용으로, 공급망 리스크와는 무관합니다.",,[],-0.8,Military Conflict
1235461423,True,정책,Ukraine,"트럼프 대통령이 우크라이나의 젤렌스키 대통령과 러시아의 푸틴 대통령을 비판하며, 우크라이나의 핵심 광물 접근에 대한 협상이 불확실해지고 있다고 언급했습니다. 이는 공급망에 영향을 미칠 수 있는 정책적 리스크를 나타냅니다.",,"[""rare earth minerals""]",-0.5,military attack
1242412718,True,정책,Chile,"중국의 BYD와 Tsingshan Holding Group이 칠레에서 리튬 산업화 프로젝트를 포기하면서 5억 달러 이상의 투자와 수천 개의 일자리가 사라졌다. 이는 칠레의 허가 절차와 관련된 문제로, 정부의 규제 변화가 필요하다는 지적이 있다. 이러한 상황은 칠레와 중국 간의 관계 악화와도 관련이 있을 수 있다. 이로 인해 칠레의 리튬 공급망에 부정적인 영향을 미칠 것으로 예상된다.",,"[""litio""]",-0.5,project cancellation
935714013,True,생산,South Africa,"남아프리카 공화국은 코로나19 이후 재생 가능 에너지 용량을 빠르게 확장할 필요성을 느끼고 있으며, 이는 에너지 저장 배터리의 주요 구성 요소를 포함한 자원의 풍부한 공급을 통해 가능하다. 그러나 전력 부족과 관련된 문제들이 여전히 존재하여, 자원 개발과 생산 증가를 위한 전력 공급이 필수적이다. 이로 인해 생산 차질이 우려된다.",,"[""solar PV components"", ""energy storage batteries"", ""natural gas""]",0.2,regulatory change
1103580125,False,기타,USA,"이 기사는 우크라이나 전쟁과 관련된 정치적 결정 및 군사 지원에 대한 내용으로, 공급망 리스크와는 관련이 없습니다.",,"[""ammunition""]",-0.5,sanctions
1262780126,True,정책,Indonésie,"인도네시아 당국이 프랑스 에라메트가 간접적으로 소유한 세계 최대 니켈 광산의 일부를 통제하게 되었다. 이는 산림 허가가 없다는 이유로 이루어졌으며, 이로 인해 광산 운영에 대한 정책적 변화가 발생할 수 있다. 에라메트는 해당 지역이 건축 자재를 위한 채석장이라고 주장하며, 광산 운영에는 영향을 미치지 않는다고 밝혔다. 그러나 환경 보호 단체들은 이 조치가 지역 사회에 미치는 광범위한 영향을 변화시키지 않을 것이라고 주장하고 있다. 이 사건은 인도네시아의 니켈 생산과 관련된 정책적 리스크를 나타낸다.",,"[""nickel""]",-0.5,government intervention
1100827015,True,지정학,Sierra Leone,"중국은 아프리카의 자원을 필요로 하며, 이는 장기적인 경제 및 정치적 안정성을 위한 것이다. 아프리카는 세계에서 가장 많은 망간과 코발트를 보유하고 있으며, 이는 배터리 및 전자 제품 생산에 필수적이다. 이러한 자원들은 중국의 산업에 중요한 공급망을 형성하고 있다.",,"[""oil"", ""cotton"", ""manganese"", ""cobalt"", ""coltan"", ""carbonates""]",0.5,economic partnership
1116944575,False,기타,중국,"이 기사는 중국 경제의 성장 둔화가 글로벌 경제에 미치는 영향에 대한 내용으로, 공급망 리스크와 직접적인 관련이 없습니다.",,"[""commodities""]",-0.5,economic slowdown
1195100466,True,생산,Tanzania,"Peak Rare Earths는 탄자니아에서 Ngualla Rare Earth Project를 개발 중이며, 이 프로젝트는 세계에서 가장 큰 고품질 희토류 프로젝트 중 하나로, 24년 이상의 초기 광산 수명을 지원하는 1850만 톤의 광물 자원을 보유하고 있다. 이 프로젝트는 환경 문제를 피할 수 있는 낮은 방사능 수준을 자랑하며, Shenghe Resources와의 전략적 파트너십을 통해 개발 및 자금 조달 솔루션을 확보하였다. 이로 인해 Peak는 Ngualla 프로젝트의 개발 비용을 부담하지 않게 된다. 이 프로젝트는 다세대 및 다원료 프로젝트로서의 잠재력을 가지고 있으며, 희토류 외에도 다양한 중요한 광물 자원에 대한 가능성을 가지고 있다.",,"[""neodymium"", ""praseodymium"", ""rare earth oxides""]",0.5,project development
1253784514,False,기타,EU,"이 기사는 유럽연합(EU)과 미국 간의 무역 전쟁 가능성에 대한 내용으로, 공급망 리스크와 직접적인 관련이 없습니다.",,"[""steel"", ""aluminum"", ""copper"", ""pharmaceuticals"", ""semiconductors"", ""vehicles"", ""aircraft"", ""food"", ""spirits"", ""machinery"", ""chemicals"", ""plastics"", ""beverages"", ""medical devices""]",-0.5,tariff imposition
1030077458,False,기타,Russia,"이 기사는 러시아의 우크라이나 침공과 관련된 정치적, 군사적 상황을 다루고 있으며, 공급망 리스크와는 관련이 없습니다.",,"[""natural gas"", ""financial services"", ""commodities""]",-0.8,military operation
1235648352,True,정책,United States,"트럼프 대통령이 모든 수입품에 대해 최소 10%의 관세를 부과하고, 중국, 유럽연합, 한국, 일본, 대만 등 여러 국가에 대해 높은 관세를 부과한다고 발표했습니다. 이는 미국의 무역 정책에 큰 변화를 가져올 것으로 예상되며, 배터리 제조업체와 같은 산업에 영향을 미칠 수 있습니다. 특히, 수출입에 대한 새로운 세금이 부과됨에 따라 공급망에 대한 리스크가 증가할 수 있습니다.",,"[""automobiles""]",-0.5,tariff announcement
1068267558,False,기타,기타,"이 기사는 바바라 킹솔버의 새로운 소설과 환경 문제에 대한 그녀의 관점을 다루고 있으며, 공급망 리스크와는 관련이 없습니다.",,"[""copper"", ""coal""]",0.2,book release
1218588261,False,기타,Australia,"이 기사는 19세기 폴리매스인 페르디난드 폰 소머의 생애와 업적에 대한 이야기로, 공급망 리스크와는 관련이 없습니다.",,"[""copper""]",-0.5,libel
1073861398,False,기타,러시아,"이 기사는 Khokhloma라는 전통적인 러시아 도자기와 관련된 내용으로, 공급망 리스크와는 관련이 없습니다.",,"[""wood"", ""metal""]",0.2,cultural heritage
1231556398,False,기타,Australia,"이 기사는 반핵 시위와 관련된 사건을 다루고 있으며, 공급망 리스크와는 관련이 없습니다.",,"[""uranium""]",-0.5,protest
1080331340,True,생산,Indonesia,"인도네시아 모로왈리 북부의 PT Gunbuster Nickel Industri에서 발생한 노동자 간의 충돌로 인해 3명이 사망하는 사건이 발생했다. 이 사건은 노동자들이 회사에 대한 불만을 제기하며 시위를 벌인 것에서 시작되었으며, 이는 생산 차질로 이어질 수 있다. 특히, 노동자들은 해고된 동료의 복직과 안전 장비 제공을 요구하고 있다. 이러한 요구가 충족되지 않을 경우, 생산에 직접적인 영향을 미칠 수 있다.",,"[""nikel""]",-0.5,kerusuhan
1044644503,False,기타,기타,"이 기사는 제국 아연 회사의 파업을 기념하는 행사에 대한 내용으로, 공급망 리스크와는 관련이 없습니다.",,[],0.5,Labor Strike
1028938136,False,기타,No country specified,"이 기사는 Lev Leviev와 그의 다이아몬드 사업에 대한 이야기로, 공급망 리스크와 관련된 내용이 없습니다.",,"[""diamantes""]",0.2,comercio
1271280956,False,기타,말레이시아,"이 기사는 말레이시아와 미국 간의 무역 협정에 대한 우려를 다루고 있으며, 공급망 리스크와 직접적으로 관련된 내용이 아닙니다.",,"[""palm oil"", ""rubber"", ""cocoa"", ""aircraft parts"", ""medicines""]",-0.5,trade agreement
